numero_processo;ente_devedor;valor;tipo;status_pagamento;tribunal;ano_orcamento;tempo_paga;retorno_anual;score;valor_float;score_juridico;score_total
0500054-16.2016.8.02.0001;Estado de Alagoas;R$ 98.584,50;Alimentar;N;TJAL;2025;3;0.5874;;98584.5;80;31.85
0500054-16.2016.8.02.0001;Estado de Alagoas;R$ 453.154,40;Alimentar;N;TJAL;2025;3;0.5874;;453154.4;80;31.91
0500054-16.2016.8.02.0001;Estado de Alagoas;R$ 52.554,69;Alimentar;N;TJAL;2025;3;0.5874;;52554.69;80;31.84
0500054-16.2016.8.02.0001;Estado de Alagoas;R$ 73.512,48;Alimentar;N;TJAL;2025;3;0.5874;;73512.48;80;31.84
0500054-16.2016.8.02.0001;Estado de Alagoas;R$ 74.057,97;Alimentar;N;TJAL;2025;3;0.5874;;74057.97;80;31.84
0051774-89.2010.8.02.0001;Estado de Alagoas;R$ 135.642,77;Alimentar;N;TJAL;2025;3;0.5874;;135642.77;80;31.85
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 39.079,28;Alimentar;N;TJAL;2025;3;0.5874;;39079.28;80;31.83
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 39.109,57;Alimentar;N;TJAL;2025;3;0.5874;;39109.57;80;31.83
0005155-38.2009.8.02.0001;Estado de Alagoas;R$ 140.041,49;Alimentar;N;TJAL;2025;3;0.5874;;140041.49;80;31.85
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 39.079,28;Alimentar;N;TJAL;2025;3;0.5874;;39079.28;80;31.83
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 39.079,28;Alimentar;N;TJAL;2025;3;0.5874;;39079.28;80;31.83
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 39.079,28;Alimentar;N;TJAL;2025;3;0.5874;;39079.28;80;31.83
0036142-23.2010.8.02.0001;Estado de Alagoas;R$ 46.727,63;Alimentar;N;TJAL;2025;3;0.5874;;46727.63;80;31.84
0706323-58.2014.8.02.0001/01;Estado de Alagoas;R$ 110.201,67;Alimentar;N;TJAL;2025;3;0.5874;;110201.67;80;31.85
0700609-86.2022.8.02.0050/01;Estado de Alagoas;R$ 55.646,24;Alimentar;N;TJAL;2025;3;0.5874;;55646.24;80;31.84
0700588-39.2019.8.02.0043/01;Estado de Alagoas;R$ 223.478,57;Alimentar;N;TJAL;2025;3;0.5874;;223478.57;80;31.87
0700609-86.2022.8.02.0050/01;Estado de Alagoas;R$ 33.011,32;Alimentar;N;TJAL;2025;3;0.5874;;33011.32;80;31.83
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 55.315,05;Alimentar;N;TJAL;2025;3;0.5874;;55315.05;80;31.84
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 36.622,43;Alimentar;N;TJAL;2025;3;0.5874;;36622.43;80;31.83
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 38.624,58;Alimentar;N;TJAL;2025;3;0.5874;;38624.58;80;31.83
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 36.622,43;Alimentar;N;TJAL;2025;3;0.5874;;36622.43;80;31.83
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 16.138,91;Alimentar;N;TJAL;2025;3;0.5874;;16138.91;80;31.83
0700162-52.2022.8.02.0033;Estado de Alagoas;R$ 55.315,05;Alimentar;N;TJAL;2025;3;0.5874;;55315.05;80;31.84
0705807-04.2015.8.02.0001;Estado de Alagoas;R$ 205.414,14;Alimentar;N;TJAL;2025;3;0.5874;;205414.14;80;31.87
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 212.592,31;Alimentar;N;TJAL;2025;3;0.5874;;212592.31;80;31.87
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 440.177,55;Alimentar;N;TJAL;2025;3;0.5874;;440177.55;80;31.91
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 381.417,55;Alimentar;N;TJAL;2025;3;0.5874;;381417.55;80;31.9
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 402.736,25;Alimentar;N;TJAL;2025;3;0.5874;;402736.25;80;31.9
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 440.951,80;Alimentar;N;TJAL;2025;3;0.5874;;440951.8;80;31.91
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 464.236,05;Alimentar;N;TJAL;2025;3;0.5874;;464236.05;80;31.92
0710631-98.2018.8.02.0001;Estado de Alagoas;R$ 434.452,48;Alimentar;N;TJAL;2025;3;0.5874;;434452.48;80;31.91
0732668-17.2021.8.02.0001;Estado de Alagoas;R$ 46.445,11;Alimentar;N;TJAL;2025;3;0.5874;;46445.11;80;31.84
0700413-40.2020.8.02.0001;Estado de Alagoas;R$ 48.076,04;Alimentar;N;TJAL;2025;3;0.5874;;48076.04;80;31.84
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 45.498,81;Alimentar;N;TJAL;2025;3;0.5874;;45498.81;80;31.84
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 116.066,99;Alimentar;N;TJAL;2025;3;0.5874;;116066.99;80;31.85
0700413-40.2020.8.02.0001;Estado de Alagoas;R$ 50.378,34;Alimentar;N;TJAL;2025;3;0.5874;;50378.34;80;31.84
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 34.124,00;Alimentar;N;TJAL;2025;3;0.5874;;34124.0;80;31.83
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 45.498,81;Alimentar;N;TJAL;2025;3;0.5874;;45498.81;80;31.84
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 22.140,75;Alimentar;N;TJAL;2025;3;0.5874;;22140.75;80;31.83
0711974-71.2014.8.02.0001/01;Estado de Alagoas;R$ 45.498,81;Alimentar;N;TJAL;2025;3;0.5874;;45498.81;80;31.84
0716374-31.2014.8.02.0001/01;Estado de Alagoas;R$ 2.613,46;Alimentar;N;TJAL;2025;3;0.5874;;2613.46;80;31.83
0716374-31.2014.8.02.0001/01;Estado de Alagoas;R$ 25.985,27;Alimentar;N;TJAL;2025;3;0.5874;;25985.27;80;31.83
0716374-31.2014.8.02.0001/01;Estado de Alagoas;R$ 25.985,27;Alimentar;N;TJAL;2025;3;0.5874;;25985.27;80;31.83
0711186-23.2015.8.02.0001;Estado de Alagoas;R$ 56.664,35;Alimentar;N;TJAL;2025;3;0.5874;;56664.35;80;31.84
0711186-23.2015.8.02.0001;Estado de Alagoas;R$ 38.667,17;Alimentar;N;TJAL;2025;3;0.5874;;38667.17;80;31.83
0710389-52.2012.8.02.0001;Estado de Alagoas;R$ 139.548,24;Alimentar;N;TJAL;2025;3;0.5874;;139548.24;80;31.85
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 35.951,55;Alimentar;N;TJAL;2025;3;0.5874;;35951.55;80;31.83
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 35.951,55;Alimentar;N;TJAL;2025;3;0.5874;;35951.55;80;31.83
0005032-89.1999.8.02.0001;Estado de Alagoas;R$ 35.951,55;Alimentar;N;TJAL;2025;3;0.5874;;35951.55;80;31.83
0725223-16.2019.8.02.0001/0001;Estado de Alagoas;R$ 208.240,85;Alimentar;N;TJAL;2025;3;0.5874;;208240.85;80;31.87
0725824-66.2012.8.02.0001/01;Estado de Alagoas;R$ 74.692,89;Alimentar;N;TJAL;2025;4;0.4142;;74692.89;80;0.01
0043712-60.2010.8.02.0001;Estado de Alagoas;R$ 125.001,13;Alimentar;N;TJAL;2025;3;0.5874;;125001.13;80;31.85
0710347-22.2020.8.02.0001;Estado de Alagoas;R$ 558.050,74;Alimentar;N;TJAL;2025;3;0.5874;;558050.74;80;31.93
0710347-22.2020.8.02.0001;Estado de Alagoas;R$ 53.580,63;Alimentar;N;TJAL;2025;3;0.5874;;53580.63;80;31.84
0718722-22.2014.8.02.0001;Estado de Alagoas;R$ 68.674,60;Alimentar;N;TJAL;2025;3;0.5874;;68674.6;80;31.84
0722427-96.2012.8.02.0001;Estado de Alagoas;R$ 42.246,04;Alimentar;N;TJAL;2025;3;0.5874;;42246.04;80;31.83
0097261-53.2008.8.02.0001;Estado de Alagoas;R$ 180.320,38;Alimentar;N;TJAL;2025;3;0.5874;;180320.38;80;31.86
0706894-92.2015.8.02.0001;Estado de Alagoas;R$ 12.830,40;Alimentar;N;TJAL;2025;4;0.4142;;12830.4;80;0.0
0706894-92.2015.8.02.0001;Estado de Alagoas;R$ 66.949,57;Alimentar;N;TJAL;2025;4;0.4142;;66949.57;80;0.01
0724541-61.2019.8.02.0001/01;Estado de Alagoas;R$ 32.107,06;Alimentar;N;TJAL;2025;3;0.5874;;32107.06;80;31.83
0035433-51.2011.8.02.0001/01;Estado de Alagoas;R$ 624.749,70;Alimentar;N;TJAL;2025;3;0.5874;;624749.7;80;31.95
0035433-51.2011.8.02.0001/01;Estado de Alagoas;R$ 67.955,23;Alimentar;N;TJAL;2025;3;0.5874;;67955.23;80;31.84
0105211-25.2012.8.02.0001/01;Estado de Alagoas;R$ 40.923,45;Alimentar;N;TJAL;2025;3;0.5874;;40923.45;80;31.83
0105211-25.2012.8.02.0001/01;Estado de Alagoas;R$ 40.923,45;Alimentar;N;TJAL;2025;3;0.5874;;40923.45;80;31.83
0712487-68.2016.8.02.0001.;Estado de Alagoas;R$ 105.250,24;Alimentar;N;TJAL;2025;3;0.5874;;105250.24;80;31.85
0712487-68.2016.8.02.0001;Estado de Alagoas;R$ 183.359,58;Alimentar;N;TJAL;2025;3;0.5874;;183359.58;80;31.86
0712487-68.2016.8.02.0001;Estado de Alagoas;R$ 183.053,13;Alimentar;N;TJAL;2025;3;0.5874;;183053.13;80;31.86
0051774-89.2010.8.02.0001;Estado de Alagoas;R$ 169.517,44;Alimentar;N;TJAL;2025;3;0.5874;;169517.44;80;31.86
0700095-02.2023.8.02.0050;Estado de Alagoas;R$ 60.768,18;Alimentar;N;TJAL;2025;3;0.5874;;60768.18;80;31.84
0700095-02.2023.8.02.0050;Estado de Alagoas;R$ 55.919,02;Alimentar;N;TJAL;2025;3;0.5874;;55919.02;80;31.84
0700095-02.2023.8.02.0050;Estado de Alagoas;R$ 35.966,78;Alimentar;N;TJAL;2025;3;0.5874;;35966.78;80;31.83
0700095-02.2023.8.02.0050;Estado de Alagoas;R$ 55.225,85;Alimentar;N;TJAL;2025;3;0.5874;;55225.85;80;31.84
0706115-74.2014.8.02.0001;Estado de Alagoas;R$ 18.477,68;Alimentar;N;TJAL;2025;3;0.5874;;18477.68;80;31.83
0724308-69.2016.8.02.0001/01;Estado de Alagoas;R$ 695.957,76;Alimentar;N;TJAL;2025;3;0.5874;;695957.76;80;31.96
0700581-47.2019.8.02.0043/01;Estado de Alagoas;R$ 208.488,75;Alimentar;N;TJAL;2025;3;0.5874;;208488.75;80;31.87
0704357-94.2013.8.02.0001/02;Estado de Alagoas;R$ 45.052,19;Alimentar;N;TJAL;2025;3;0.5874;;45052.19;80;31.84
0705211-25.2012.8.02.0001/03;Estado de Alagoas;R$ 54.308,55;Alimentar;N;TJAL;2025;3;0.5874;;54308.55;80;31.84
0721790-77.2014.8.02.0001/01;Estado de Alagoas;R$ 44.635,94;Alimentar;N;TJAL;2025;3;0.5874;;44635.94;80;31.84
0701795-59.2022.8.02.0046;Estado de Alagoas;R$ 46.432,03;Alimentar;N;TJAL;2025;3;0.5874;;46432.03;80;31.84
0500124-95.2007.8.02.0050;Estado de Alagoas;R$ 78.598,70;Alimentar;N;TJAL;2025;3;0.5874;;78598.7;80;31.84
0701034-16.2022.8.02.0050;Estado de Alagoas;R$ 40.757,93;Alimentar;N;TJAL;2025;3;0.5874;;40757.93;80;31.83
0042022-93.2010.8.02.0001/02;Estado de Alagoas;R$ 193.542,66;Alimentar;N;TJAL;2025;3;0.5874;;193542.66;80;31.86
0701034-16.2022.8.02.0050;Estado de Alagoas;R$ 20.378,84;Alimentar;N;TJAL;2025;3;0.5874;;20378.84;80;31.83
0701034-16.2022.8.02.0050;Estado de Alagoas;R$ 46.694,61;Alimentar;N;TJAL;2025;3;0.5874;;46694.61;80;31.84
0725223-16.2019.8.02.0001;Estado de Alagoas;R$ 208.213,94;Alimentar;N;TJAL;2025;3;0.5874;;208213.94;80;31.87
0700671-14.2022.8.02.0055;Estado de Alagoas;R$ 36.513,73;Alimentar;N;TJAL;2025;3;0.5874;;36513.73;80;31.83
0721369-53.2015.8.02.0001;Estado de Alagoas;R$ 2.213.517,02;Alimentar;N;TJAL;2025;3;0.5874;;2213517.02;80;32.26
0040953-89.2011.8.02.0001/03;Estado de Alagoas;R$ 142.374,81;Alimentar;N;TJAL;2025;3;0.5874;;142374.81;80;31.85
0096703-81.2008.8.02.0001;Estado de Alagoas;R$ 155.547,58;Alimentar;N;TJAL;2025;3;0.5874;;155547.58;80;31.86
0096703-81.2008.8.02.0001;Estado de Alagoas;R$ 13.914,89;Alimentar;N;TJAL;2025;3;0.5874;;13914.89;80;31.83
0014345-06.2001.8.02.0001;Estado de Alagoas;R$ 680.212,54;Alimentar;N;TJAL;2025;3;0.5874;;680212.54;80;31.96
0014345-06.2001.8.02.0001;Estado de Alagoas;R$ 120.037,51;Alimentar;N;TJAL;2025;3;0.5874;;120037.51;80;31.85
0013021-15.2000.8.02.0001;Estado de Alagoas;R$ 34.814,58;Alimentar;N;TJAL;2025;3;0.5874;;34814.58;80;31.83
0013021-15.2000.8.02.0001;Estado de Alagoas;R$ 12.972,11;Alimentar;N;TJAL;2025;3;0.5874;;12972.11;80;31.83
0716355-83.2018.8.02.0001/04;Estado de Alagoas;R$ 296.642,26;Alimentar;N;TJAL;2025;3;0.5874;;296642.26;80;31.88
0716355-83.2018.8.02.0001/04;Estado de Alagoas;R$ 32.630,65;Alimentar;N;TJAL;2025;3;0.5874;;32630.65;80;31.83
0716355-83.2018.8.02.0001/04;Estado de Alagoas;R$ 23.491,66;Alimentar;N;TJAL;2025;3;0.5874;;23491.66;80;31.83
0705462-96.2019.8.02.0001/03;Estado de Alagoas;R$ 245.729,93;Alimentar;N;TJAL;2025;3;0.5874;;245729.93;80;31.87
0705462-96.2019.8.02.0001/03;Estado de Alagoas;R$ 278.649,09;Alimentar;N;TJAL;2025;3;0.5874;;278649.09;80;31.88
0705462-96.2019.8.02.0001/03;Estado de Alagoas;R$ 367.694,21;Alimentar;N;TJAL;2025;3;0.5874;;367694.21;80;31.9
0705462-96.2019.8.02.0001/03;Estado de Alagoas;R$ 79.007,53;Alimentar;N;TJAL;2025;3;0.5874;;79007.53;80;31.84
0035385-29.2010.8.02.0001;Estado de Alagoas;R$ 119.693,99;Alimentar;N;TJAL;2025;3;0.5874;;119693.99;80;31.85
0707131-19.2021.8.02.0001;Estado de Alagoas;R$ 45.640,49;Alimentar;N;TJAL;2025;3;0.5874;;45640.49;80;31.84
0722012-79.20138.02.0001;Estado de Alagoas;R$ 204.751,00;Alimentar;N;TJAL;2025;3;0.5874;;204751.0;80;31.87
0722012-79.20138.02.0001;Estado de Alagoas;R$ 253.517,62;Alimentar;N;TJAL;2025;3;0.5874;;253517.62;80;31.88
0722012-79.20138.02.0001;Estado de Alagoas;R$ 276.291,07;Alimentar;N;TJAL;2025;3;0.5874;;276291.07;80;31.88
0722012-79.20138.02.0001;Estado de Alagoas;R$ 278.092,32;Alimentar;N;TJAL;2025;3;0.5874;;278092.32;80;31.88
0722012-79.20138.02.0001;Estado de Alagoas;R$ 278.978,73;Alimentar;N;TJAL;2025;3;0.5874;;278978.73;80;31.88
0722012-79.2013.8.02.0001;Estado de Alagoas;R$ 279.519,29;Alimentar;N;TJAL;2025;3;0.5874;;279519.29;80;31.88
0722012-79.2013.8.02.0001;Estado de Alagoas;R$ 279.845,27;Alimentar;N;TJAL;2025;3;0.5874;;279845.27;80;31.88
0722012-79.2013.8.02.0001;Estado de Alagoas;R$ 327.414,36;Alimentar;N;TJAL;2025;3;0.5874;;327414.36;80;31.89
0722552-20.2019.8.02.0000/01;Estado de Alagoas;R$ 239.446,60;Alimentar;N;TJAL;2025;3;0.5874;;239446.6;80;31.87
0722552-20.2019.8.02.0000/01;Estado de Alagoas;R$ 46.591,45;Alimentar;N;TJAL;2025;3;0.5874;;46591.45;80;31.84
0722552-20.2019.8.02.0000/01;Estado de Alagoas;R$ 184.112,14;Alimentar;N;TJAL;2025;3;0.5874;;184112.14;80;31.86
0708386-17.2018.8.02.0001;Estado de Alagoas;R$ 46.409,93;Alimentar;N;TJAL;2025;3;0.5874;;46409.93;80;31.84
0701070-84.2017.8.02.0001/01;Estado de Alagoas;R$ 33.655,54;Alimentar;N;TJAL;2025;3;0.5874;;33655.54;80;31.83
0721449-80.2016.8.02.0001;Estado de Alagoas;R$ 241.982,96;Alimentar;N;TJAL;2025;3;0.5874;;241982.96;80;31.87
0721449-80.2016.8.02.0001;Estado de Alagoas;R$ 241.982,96;Alimentar;N;TJAL;2025;3;0.5874;;241982.96;80;31.87
0008995-47.1995.8.02.0001;Estado de Alagoas;R$ 3.932.881,13;Alimentar;N;TJAL;2025;3;0.5874;;3932881.13;80;32.59
0728841-66.2019.8.02.0001/01;Estado de Alagoas;R$ 22.085,20;Alimentar;N;TJAL;2025;3;0.5874;;22085.2;80;31.83
0728841-66.2019.8.02.0001/01;Estado de Alagoas;R$ 194.263,53;Alimentar;N;TJAL;2025;3;0.5874;;194263.53;80;31.86
0700300-76.2022.8.02.0014;Estado de Alagoas;R$ 53.754,78;Alimentar;N;TJAL;2025;3;0.5874;;53754.78;80;31.84
0700300-76.2022.8.02.0014;Estado de Alagoas;R$ 53.754,78;Alimentar;N;TJAL;2025;3;0.5874;;53754.78;80;31.84
0709229-79.2018.8.02.0001;Estado de Alagoas;R$ 22.213,50;Alimentar;N;TJAL;2025;3;0.5874;;22213.5;80;31.83
0064804-94.2010.8.02.0001/02;Estado de Alagoas;R$ 58.923,97;Alimentar;N;TJAL;2025;3;0.5874;;58923.97;80;31.84
0002958-76.2010.8.02.0001;Estado de Alagoas;R$ 152.057,59;Alimentar;N;TJAL;2025;3;0.5874;;152057.59;80;31.86
0701034-16.2022.8.02.0050;Estado de Alagoas;R$ 39.839,61;Alimentar;N;TJAL;2025;3;0.5874;;39839.61;80;31.83
0015494-76.1997.8.02.0001;Estado de Alagoas;R$ 795.528,10;Alimentar;N;TJAL;2025;3;0.5874;;795528.1;80;31.98
0015494-76.1997.8.02.0001;Estado de Alagoas;R$ 16.418,34;Alimentar;N;TJAL;2025;3;0.5874;;16418.34;80;31.83
0015494-76.1997.8.02.0001;Estado de Alagoas;R$ 39.776,40;Alimentar;N;TJAL;2025;3;0.5874;;39776.4;80;31.83
0015494-76.1997.8.02.0001;Estado de Alagoas;R$ 39.776,40;Alimentar;N;TJAL;2025;3;0.5874;;39776.4;80;31.83
0727968-03.2018.8.02.0001/01;Estado de Alagoas;R$ 253.129,13;Alimentar;N;TJAL;2025;3;0.5874;;253129.13;80;31.88
0727968-03.2018.8.02.0001;Estado de Alagoas;R$ 21.926,55;Alimentar;N;TJAL;2025;3;0.5874;;21926.55;80;31.83
0701034-16.2022.8.02.0050;Estado de Alagoas;R$ 55.230,22;Alimentar;N;TJAL;2025;3;0.5874;;55230.22;80;31.84
0802784-22.2019.8.02.0000;Estado de Alagoas;R$ 122.805,39;Alimentar;N;TJAL;2025;3;0.5874;;122805.39;80;31.85
0715844-95.2015.8.02.0001/01;Estado de Alagoas;R$ 17.398,89;Alimentar;N;TJAL;2025;3;0.5874;;17398.89;80;31.83
0000562-05.2005.8.02.0001;Estado de Alagoas;R$ 715.553,23;Alimentar;N;TJAL;2025;3;0.5874;;715553.23;80;31.97
0725340-41.2018.8.02.0001/02;Estado de Alagoas;R$ 223.686,45;Alimentar;N;TJAL;2025;3;0.5874;;223686.45;80;31.87
0725340-41.2018.8.02.0001/02;Estado de Alagoas;R$ 224.291,90;Alimentar;N;TJAL;2025;3;0.5874;;224291.9;80;31.87
0725340-41.2018.8.02.0001/02;Estado de Alagoas;R$ 45.551,12;Alimentar;N;TJAL;2025;3;0.5874;;45551.12;80;31.84
0728147-34.2018.8.02.0001/02;Estado de Alagoas;R$ 153.047,51;Alimentar;N;TJAL;2025;3;0.5874;;153047.51;80;31.86
0728147-34.2018.8.02.0001/02;Estado de Alagoas;R$ 17.600,44;Alimentar;N;TJAL;2025;3;0.5874;;17600.44;80;31.83
0704563-40.2015.8.02.0001;Estado de Alagoas;R$ 132.710,75;Alimentar;N;TJAL;2025;3;0.5874;;132710.75;80;31.85
0709588-97.2026.8.02.0001;Estado de Alagoas;R$ 99.947,65;Alimentar;N;TJAL;2025;3;0.5874;;99947.65;80;31.85
0711840-05.2018.8.02.0001;Estado de Alagoas;R$ 144.062,51;Alimentar;N;TJAL;2025;3;0.5874;;144062.51;80;31.85
0711840-05.2018.8.02.0001;Estado de Alagoas;R$ 144.062,51;Alimentar;N;TJAL;2025;3;0.5874;;144062.51;80;31.85
0711840-05.2018.8.02.0001;Estado de Alagoas;R$ 144.062,51;Alimentar;N;TJAL;2025;3;0.5874;;144062.51;80;31.85
0702516-98.2012.8.02.0001;Estado de Alagoas;R$ 87.471,98;Alimentar;N;TJAL;2025;3;0.5874;;87471.98;80;31.84
0713632-28.2017.8.02.0001/02;Estado de Alagoas;R$ 386.050,79;Alimentar;N;TJAL;2025;3;0.5874;;386050.79;80;31.9
0035386-14.2010.8.02.0001/2;Estado de Alagoas;R$ 54.685,62;Alimentar;N;TJAL;2025;3;0.5874;;54685.62;80;31.84
0708121-78.2019.8.02.0001;Estado de Alagoas;R$ 5.872,96;Alimentar;N;TJAL;2025;3;0.5874;;5872.96;80;31.83
0039096-42.2010.8.02.0001/05;Estado de Alagoas;R$ 49.281,13;Alimentar;N;TJAL;2025;3;0.5874;;49281.13;80;31.84
0704019-52.2015.8.02.0001/01;Estado de Alagoas;R$ 155.884,08;Alimentar;N;TJAL;2025;3;0.5874;;155884.08;80;31.86
0704019-52.2015.8.02.0001/01;Estado de Alagoas;R$ 202.202,12;Alimentar;N;TJAL;2025;3;0.5874;;202202.12;80;31.87
0704019-52.2015.8.02.0001/01;Estado de Alagoas;R$ 245.594,01;Alimentar;N;TJAL;2025;3;0.5874;;245594.01;80;31.87
0724843-66.2014.8.02.0001/01;Estado de Alagoas;R$ 21.828,97;Alimentar;N;TJAL;2025;3;0.5874;;21828.97;80;31.83
0707200-66.2012.8.02.0001/02;Estado de Alagoas;R$ 77.856,01;Alimentar;N;TJAL;2025;3;0.5874;;77856.01;80;31.84
0014765-06.2004.8.02.0001;Estado de Alagoas;R$ 195.337,04;Alimentar;N;TJAL;2025;2;1.0;;195337.04;80;80.04
0702273-13.2019.8.02.0001;Estado de Alagoas;R$ 321.322,25;Alimentar;N;TJAL;2025;3;0.5874;;321322.25;80;31.89
0702273-13.2019.8.02.0001;Estado de Alagoas;R$ 382.848,15;Alimentar;N;TJAL;2025;3;0.5874;;382848.15;80;31.9
0702273-13.2019.8.02.0001;Estado de Alagoas;R$ 379.053,71;Alimentar;N;TJAL;2025;3;0.5874;;379053.71;80;31.9
0024049-62.2009.8.02.0001;Estado de Alagoas;R$ 302.008,76;Alimentar;N;TJAL;2025;3;0.5874;;302008.76;80;31.89
0032414-37.2011.8.02.0001;Estado de Alagoas;R$ 59.610,78;Alimentar;N;TJAL;2025;2;1.0;;59610.78;80;80.01
0700742-31.2022.8.02.0050;Estado de Alagoas;R$ 47.090,70;Alimentar;N;TJAL;2025;3;0.5874;;47090.7;80;31.84
0700742-31.2022.8.02.0050;Estado de Alagoas;R$ 46.478,55;Alimentar;N;TJAL;2025;3;0.5874;;46478.55;80;31.84
0730113-71.2014.8.02.0001/01;Estado de Alagoas;R$ 222.741,00;Alimentar;N;TJAL;2025;2;1.0;;222741.0;80;80.04
0730113-71.2014.8.02.0001/01;Estado de Alagoas;R$ 133.967,77;Alimentar;N;TJAL;2025;2;1.0;;133967.77;80;80.03
0730533-03.2019.8.02.0001;Estado de Alagoas;R$ 86.286,52;Alimentar;N;TJAL;2025;4;0.4142;;86286.52;80;0.02
0725223-16.2019.8.02.0001;Estado de Alagoas;R$ 208.307,05;Alimentar;N;TJAL;2025;3;0.5874;;208307.05;80;31.87
0730113-71.2014.8.02.0001/01;Estado de Alagoas;R$ 222.741,00;Alimentar;N;TJAL;2025;2;1.0;;222741.0;80;80.04
0500012-85.2009.8.02.0041;Estado de Alagoas;R$ 168.627,68;Alimentar;N;TJAL;2025;3;0.5874;;168627.68;80;31.86
0730533-03.2019.8.02.0001;Estado de Alagoas;R$ 11.241,32;Alimentar;N;TJAL;2025;4;0.4142;;11241.32;80;0.0
0700877-94.2018.8.02.0046;Estado de Alagoas;R$ 252.289,42;Alimentar;N;TJAL;2025;3;0.5874;;252289.42;80;31.88
0725494-98.2014.8.02.0001/01;Estado de Alagoas;R$ 832,55;Alimentar;N;TJAL;2025;2;1.0;;832.55;80;80.0
0710427-93.2014.8.02.0001/01;Estado de Alagoas;R$ 103.693,75;Alimentar;N;TJAL;2025;2;1.0;;103693.75;80;80.02
0708984-68.2018.8.02.0001/04;Estado de Alagoas;R$ 188.761,63;Alimentar;N;TJAL;2025;3;0.5874;;188761.63;80;31.86
0710426-11.2014.8.02.0001/02;Estado de Alagoas;R$ 9.244,04;Alimentar;N;TJAL;2025;2;1.0;;9244.04;80;80.0
070454429.2018.8.02.0001;Estado de Alagoas;R$ 158.605,36;Alimentar;N;TJAL;2025;3;0.5874;;158605.36;80;31.86
0032413-52.2011.8.02.0001;Estado de Alagoas;R$ 156.254,82;Alimentar;N;TJAL;2025;3;0.5874;;156254.82;80;31.86
0710427-93.2014.8.02.0001/01;Estado de Alagoas;R$ 140.379,68;Alimentar;N;TJAL;2025;3;0.5874;;140379.68;80;31.85
0032413-52.2011.8.02.0001;Estado de Alagoas;R$ 129.285,46;Alimentar;N;TJAL;2025;3;0.5874;;129285.46;80;31.85
0705376-33.2016.8.02.0001;Estado de Alagoas;R$ 333.938,58;Alimentar;N;TJAL;2025;3;0.5874;;333938.58;80;31.89
0705376-33.2016.8.02.0001;Estado de Alagoas;R$ 200.638,91;Alimentar;N;TJAL;2025;3;0.5874;;200638.91;80;31.87
0001249-94.1996.8.02.0001/00008;Estado de Alagoas;R$ 70.226,02;Alimentar;N;TJAL;2025;2;1.0;;70226.02;80;80.01
0001249-94.1996.8.02.0001/00008;Estado de Alagoas;R$ 62.446,80;Alimentar;N;TJAL;2025;2;1.0;;62446.8;80;80.01
0717619-09.2016.8.02.0001;Estado de Alagoas;R$ 577.846,89;Alimentar;N;TJAL;2025;3;0.5874;;577846.89;80;31.94
0717619-09.2016.8.02.0001;Estado de Alagoas;R$ 565.244,35;Alimentar;N;TJAL;2025;3;0.5874;;565244.35;80;31.94
0717619-09.2016.8.02.0001;Estado de Alagoas;R$ 94.508,85;Alimentar;N;TJAL;2025;3;0.5874;;94508.85;80;31.84
0728078-36.2017.8.02.000;Estado de Alagoas;R$ 11.480,02;Alimentar;N;TJAL;2025;3;0.5874;;11480.02;80;31.83
0724386-24.2020.8.02.0001;Estado de Alagoas;R$ 87.887,07;Alimentar;N;TJAL;2025;3;0.5874;;87887.07;80;31.84
0005259-40.2003.8.02.0001;Estado de Alagoas;R$ 66.686,00;Alimentar;N;TJAL;2025;3;0.5874;;66686.0;80;31.84
0052809-55.2008.8.02.0001;Estado de Alagoas;R$ 420.182,12;Alimentar;N;TJAL;2025;3;0.5874;;420182.12;80;31.91
0025028-24.2009.8.02.0001;Estado de Alagoas;R$ 48.203,92;Alimentar;N;TJAL;2025;3;0.5874;;48203.92;80;31.84
0713650-15.2018.8.02.0001;Estado de Alagoas;R$ 23.810,34;Alimentar;N;TJAL;2025;2;1.0;;23810.34;80;80.0
